source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,measurement_batch_id,biological_unit_id,condition_label,analysis_candidate_eligible,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BOZ2,P13796,P13796,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,499992,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BQN2,P14868,P14868,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,133154,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BRP2,P15531,P15531,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BTD2,P16615,P16615,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,37109.5,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BWA2,P19367,P19367,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,434698,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BXV2,P20645,P20645,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,BZN2,P21796,P21796,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,38751.300000000003,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CBV2,P23284,P23284,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,2407450,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CDO2,P24844,P24844,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,18792.799999999999,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CES2,P26038,P26038,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,4289160,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CFF2,P26641,P26641,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,88368,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CFP2,P27348,P27348,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CGC2,P27797,P27797,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,26867.599999999999,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CGL2,P28066,P28066,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,31661.200000000001,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CGM2,P28070,P28070,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,21989.5,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CIL2,P30041,P30041,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,732218,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CIN2,P30044,P30044,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,138145,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CIQ2,P30048,P30048,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CIW2,P30101,P30101,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,794622,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CQE2,P37802,P37802,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,9605220,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CQM2,P38646,P38646,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,88052,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CUZ2,P45880,P45880,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,108787,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,CZE2,P49411,P49411,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,863949,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DCJ2,P50990,P50990,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,98635.800000000003,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DCK2,P50991,P50991,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,165824,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DCL2,P50995,P50995,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,9925.2800000000007,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DFZ2,P52907,P52907,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,103635,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DGJ2,P53396,P53396,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,150246,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DIY2,P55072,P55072,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,552754,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DMJ2,P60174,P60174,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,2177580,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DNG2,P61006,P61006,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,171611,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DNM2,P61026,P61026,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,33096.900000000001,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DNS2,P61106,P61106,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,219351,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DPG2,P61978,P61978,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,2581020,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DPH2,P61981,P61981,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,213651,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DQK2,P62330,P62330,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,19621.900000000001,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DQX2,P62805,P62805,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,54902100,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DRY2,P63000,P63000,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,905215,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DTD2,P68366,P68366,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,3311520,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,DUE2,P78417,P78417,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,487330,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EAQ2,Q04695,Q04695,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,2662920,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EPH2,Q14247,Q14247,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,134836,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,ESK2,Q14974,Q14974,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,156628,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EUC2,Q15084,Q15084,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,667453,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EVQ2,Q15365,Q15365,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,289991,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EWB2,Q15404,Q15404,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,182075,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EXI2,Q15691,Q15691,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,2704930,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EYN2,Q15942,Q15942,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,408140,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EZF2,Q16543,Q16543,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,47715.099999999999,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,EZZ2,Q16643,Q16643,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,7971.7299999999996,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,FAP2,Q16762,Q16762,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,54004.800000000003,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,FBY2,Q27J81,Q27J81,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,91883.899999999994,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,FGK2,Q58FF8,Q58FF8,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,FYD2,Q70J99,Q70J99,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,64524.199999999997,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,FZH2,Q7L576,Q7L576,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,589582,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,GBF2,Q7Z406,Q7Z406,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,GFO2,Q86VP6,Q86VP6,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,139691,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,GXT2,Q8TC12,Q8TC12,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,HJL2,Q93084,Q93084,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,16831.099999999999,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,IBO2,Q99733,Q99733,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,24625.900000000001,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,ICI2,Q99832,Q99832,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,77031.100000000006,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,IFI2,Q9BS26,Q9BS26,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,185640,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,IFU2,Q9BSJ8,Q9BSJ8,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,368416,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,ITX2,Q9H4B7,Q9H4B7,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,401716,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,JAC2,Q9HDC9,Q9HDC9,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,9663750,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,JCH2,Q9NQC3,Q9NQC3,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,JDC2,Q9NR12,Q9NR12,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,206480,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,JEP2,Q9NRW1,Q9NRW1,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,14713.799999999999,POSITIVE_FINITE,true
PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,heatmap_2b,2b_heatmap,2,JFD2,Q9NS28,Q9NS28,PXD068107_NP03,POOLED_TECHNICAL_PLASMA_SOURCE,NP03,true,SOURCE_DATA_INTENSITY,,SOURCE_NA,false
