outer_fold_id,held_out_core,selected_alpha,resample,null_spearman
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,57,-0.008746477403193821
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,58,-0.30412274292871305
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,59,0.19469783947395888
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,60,0.12706398079532408
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,61,-0.2
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,62,0.034547542010228575
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,63,-0.2243398392652124
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,64,0.27423024736457574
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,65,-0.10664857530529172
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,66,-0.16021292140695126
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,67,0.017388581567686044
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,68,-0.04185366871934036
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,69,0.16589082559231813
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,70,0.053167727794593465
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,71,0.128692203319069
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,72,-0.08731865149775597
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,73,0.1842605156037992
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,74,0.047823817973071704
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,75,-0.006617263333681244
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,76,-0.25490032355703995
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,77,-0.2308109800647114
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,78,-0.08786139233900428
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,79,0.15461851581254565
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,80,-0.11817138085794802
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,81,-0.16593257488779878
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,82,0.10890303726124621
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,83,-0.06782173050829768
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,84,0.20642939150401837
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,85,-0.07278989667049368
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,86,0.3144765682079115
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,87,-0.09662874438993842
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,88,0.17816511846362593
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,89,-0.10698256966913683
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,90,0.1136207076505584
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,91,-0.19135789583550777
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,92,-0.10280764012107296
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,93,0.11395470201440351
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,94,0.05387746581776433
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,95,-0.3706293706293706
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,96,0.24291827575409666
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,97,0.06398079532407891
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,98,-0.06013986013986014
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,99,0.12986118359252688
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,100,-0.19866402254461957
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,101,-0.3474585116376161
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,102,0.21866193507984552
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,103,0.09980169084646696
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,104,0.35802108339421773
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,105,-0.19023066485753054
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,106,0.08030476985700866
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,107,-0.1085690428974011
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,108,0.2966496190376787
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,109,0.2308109800647114
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,110,0.04853355599624257
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,111,-0.0898236092265943
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,112,-0.18463625926312494
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,113,-0.09796472184531886
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,114,-0.0859409247468949
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,115,-0.20083498590961277
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,116,0.20183696900114811
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,117,-0.06665275023483978
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,118,0.16050516647531574
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,119,-0.1514038200605365
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,120,0.02899488571130362
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,121,-0.04277215321991441
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,122,0.10072017534704102
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,123,0.01283790836029642
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,124,-0.20183696900114811
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,125,-0.025028702640642938
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,126,-0.08084751069825696
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,127,-0.24258428139025154
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,128,0.33255401315102806
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,129,-0.08527293601920467
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,130,-0.08660891347458512
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,131,-0.25231186723724036
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,132,-0.01254566329193195
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,133,-0.32520613714643565
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,134,-0.25068364471349547
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,135,-0.17411543680200398
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,136,-0.01889155620498904
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,137,0.06585951362070765
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,138,-0.18605573530946665
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,139,-0.2634589291305709
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,140,-0.06347980377831124
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,141,-0.09771422607243503
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,142,0.0367185053752218
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,143,-0.11666840622064503
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,144,-0.020185784364888843
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,145,-0.01684584072643774
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,146,0.08606617263333681
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,147,-0.0744181191942386
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,148,-0.2999478133806492
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,149,0.20488466757123475
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,150,-0.06765473332637512
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,151,0.05776015029746373
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,152,0.1124517273771005
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,153,-0.03976620394530842
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,154,-0.057634902411021816
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,155,-0.12263855547437637
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,156,0.13499634693664544
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,157,-0.12451727377100512
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,158,-0.018766308318547125
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,159,-0.05233274188498069
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,160,0.1284834568416658
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,161,-0.004529798559649306
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,162,-0.2863792923494416
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,163,-0.12059283999582507
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,164,-0.13812754409769334
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,165,-0.0729151445569356
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,166,0.15845945099676442
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,167,-0.09963469366454442
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,168,-0.06531677277945935
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,169,0.1531572904707233
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,170,0.11758689072121908
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,171,-0.14284521448700555
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,172,0.039056465922137566
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,173,0.07554535017221585
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,174,-0.10193090491597954
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,175,-0.19995825070451936
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,176,0.06510802630205616
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,177,0.07329088821626135
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,178,0.26880283895209267
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,179,-0.16923076923076924
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,180,-0.2918901993528859
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,181,-0.002567581672059284
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,182,-0.08005427408412483
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,183,-0.15491076088091013
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,184,0.029537626552551925
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,185,-0.0723724037156873
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,186,0.3065859513620708
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,187,0.04895104895104895
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,188,0.09967644296002505
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,189,-0.10961277528441707
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,190,-0.02469470827679783
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,191,-0.12409978081619873
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,192,-0.14706189333055006
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,193,-0.17365619455171694
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,194,0.1529485439933201
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,195,0.19277737188184949
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,196,-0.15749921720070975
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,197,-0.1893121803569565
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,198,-0.31368333159377937
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,199,-0.2619142051977873
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,200,-0.17958459450996764
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,201,0.10844379501095919
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,202,0.44389938419789166
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,203,-0.14547542010228579
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,204,-0.29790209790209793
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,205,-0.05300073061267091
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,206,-0.20584490136728942
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,207,-0.09424903454754201
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,208,-0.24938941655359564
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,209,-0.3293810666944995
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,210,-0.20505166475315728
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,211,-0.06381379814215635
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,212,-0.0031938211042688656
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,213,-0.38816407473123893
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,214,0.07596284312702223
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,215,0.20012524788644193
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,216,0.06761298403089448
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,217,0.16743554952510176
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,218,-0.015301116793654108
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,219,-0.07575409664961903
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,220,-0.23519465609017848
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,221,0.23189646174720802
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,222,-0.2181191942385972
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,223,0.11892286817659951
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,224,0.30053230351737814
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,225,0.18150506210207704
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,226,-0.07997077549316356
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,227,-0.050454023588351944
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,228,0.03504853355599624
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,229,0.12151132449639912
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,230,-0.22396409560588665
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,231,-0.0818494937897923
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,232,-0.3287130779668093
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,233,-0.382026928295585
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,234,-0.12126082872351529
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,235,0.043732387015969106
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,236,0.09237031625091327
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,237,-0.11775388790314163
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,238,-0.09470827679782903
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,239,-0.2525623630101242
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,240,0.08113975576662144
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,241,-0.1628431270222315
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,242,0.2290992589500052
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,243,0.20079323661413215
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,244,-0.09182757540966496
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,245,-0.005991023901471663
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,246,-0.00039661830706606827
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,247,-0.21352677173572696
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,248,-0.042855651810875695
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,249,0.2003339943638451
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,250,0.06189333055004697
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,251,-0.23891034338795533
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,252,0.2141112618724559
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,253,-0.3716731030163866
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,254,0.13754305396096442
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,255,0.20876735205093414
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,256,0.13374386807222627
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,257,-0.1473541383989145
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,258,-0.0009393591483143722
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,259,0.2629996868802839
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,260,-0.25661204467174614
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,261,-0.1230977977246634
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,262,-0.007953240789061684
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,263,-0.2867132867132867
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,264,0.057551403820060534
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,265,-0.05149775597536792
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,266,-0.5654733326375118
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,267,-0.20843335768708904
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,268,0.007827992902619768
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,269,0.028577392756497233
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,270,-0.14848136937689177
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,271,-0.17532616637094248
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,272,0.2700135685210312
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,273,-0.21143930696169502
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,274,-0.017388581567686044
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,275,0.06043210520822461
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,276,0.007827992902619768
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,277,-0.15190481160630415
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,278,-0.09959294436906377
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,279,0.03200083498590961
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,280,-0.03709424903454754
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,281,-0.07299864314789688
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,282,0.1473541383989145
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,283,-0.05679991650140904
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,284,-0.0465295898131719
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,285,0.23849285043314894
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,286,-0.0017743450579271475
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,287,0.08948961486274919
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,288,-0.29343492328566956
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,289,0.26391817138085794
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,290,-0.011543680200396618
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,291,-0.2636259263124935
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,292,0.33163552865045404
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,293,-0.006283268969836134
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,294,-0.2
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,295,-0.07658908255923182
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,296,0.16726855234317922
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,297,-0.1600459242250287
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,298,0.02836864627909404
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,299,-0.25143513203214696
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,300,-0.04899279824652959
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,301,-0.11053125978499113
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,302,-0.030497860348606617
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,303,-0.37175660160734786
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,304,0.2090595971192986
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,305,0.27577497129735934
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,306,-0.4317085899175451
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,307,0.09099258950005219
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,308,-0.013088404133180253
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,309,-0.2863792923494416
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,310,-0.12226281181505062
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,311,-0.403987057718401
T194_OUTER_01,PMC9633814_CORE_FACILITY_1,0.1,312,-0.08932261768082664
