target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T193_698f543263a3564edcf4,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D1_48,PT_D1_48,protein_groups,,160,LFQ intensity PT_D1_48_1_S1-E2_6675:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D1_48_1_S1-E2_6675,,1,,450510.0,POSITIVE,true,true,true,0.76470588235294112,18,PROHIBITED
T193_69dfa9a8f73f037caa06,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,,blood_proteomics_xlsx,usGO 0h vs 6h,644,R644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00056704229989146271,POSITIVE_FINITE,true,true,false,0.5,19,PROHIBITED
T193_6a5bd00c0ae8c55564c6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D3_178,T_D3_178,protein_groups,,385,LFQ intensity T_D3_178_2_S1-D7_6670:385,Q9HDC9,T_D3_178_2_S1-D7_6670,,2,,33853.0,POSITIVE,true,true,false,0.35714285714285715,15,PROHIBITED
T193_6a657a0cf2722839d99d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,644,S644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00010113440777925974,POSITIVE_FINITE,true,true,false,0.052631578947368418,20,PROHIBITED
T193_6a7b1b804c5b31c5c9b6,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,usGO 0h vs 6h,283,D283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0037461435891433712,POSITIVE_FINITE,true,true,true,0.66666666666666663,19,PROHIBITED
T193_6abf43f4d00f40e9b95e,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,83,P83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,8.8681650860966468e-05,POSITIVE_FINITE,true,true,false,0,20,PROHIBITED
T193_6ac1b9f9ea5ea470fe6b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_186,T_D1_186,protein_groups,,51,LFQ intensity T_D1_186_2_S1-D6_6668:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_186_2_S1-D6_6668,,2,,112.11,POSITIVE,true,true,true,0,14,PROHIBITED
T193_6ad324641a0137259aa2,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D1_16,PT_D1_16,protein_groups,,160,LFQ intensity PT_D1_16_1_S1-A1_6641:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D1_16_1_S1-A1_6641,,1,,60159.0,POSITIVE,true,true,true,0.6875,17,PROHIBITED
T193_6b673c33554a31ea92f7,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,usGO 0h vs 6h,66,Y66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.4025366392211594,POSITIVE_FINITE,true,true,true,1,20,PROHIBITED
T193_6c0aed55887b8ccf403c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_155,T_D3_155,protein_groups,,178,LFQ intensity T_D3_155_2_S1-H7_6700:178,P06396;CON__Q3SX14,T_D3_155_2_S1-H7_6700,,2,,2328800.0,POSITIVE,true,true,true,1,12,PROHIBITED
T193_6cb8ab7ec273e17e732c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,,blood_proteomics_xlsx,sGO 0h v 6h,226,Q226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0051329242760533352,POSITIVE_FINITE,true,true,true,0.3888888888888889,19,PROHIBITED
T193_6cdc0e1093f90d785e1c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,,blood_proteomics_xlsx,usGO 0h vs 6h,66,Q66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.042944178269400383,POSITIVE_FINITE,true,true,true,1,19,PROHIBITED
T193_6d20ff22f5d90826c830,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,usGO 0h vs 6h,381,AA381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00039493525434649787,POSITIVE_FINITE,true,true,true,0.3888888888888889,19,PROHIBITED
T193_6d3456fa2ee2c0346ee8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,usGO 0h vs 6h,170,F170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.010239480176633987,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T193_6dca2bacff1ca2f03d07,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,usGO 0h vs 6h,86,C86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0049982893623925599,POSITIVE_FINITE,true,true,true,0.73684210526315785,20,PROHIBITED
T193_6e1154985ca6ca43d30a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,,blood_proteomics_xlsx,usGO 0h vs 6h,83,AB83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,1.5525427245485106e-05,POSITIVE_FINITE,true,true,false,0,20,PROHIBITED
T193_6e1bbb5fc22ccb0f7d7b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,,blood_proteomics_xlsx,usGO 0h vs 6h,170,Q170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.015568252509662995,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_6e212161c4ae76d38db6,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,,blood_proteomics_xlsx,sGO 0h v 6h,413,X413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0020042422911019666,POSITIVE_FINITE,true,true,false,0.66666666666666663,19,PROHIBITED
T193_6edc23ad42f86009515e,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_28,PT_D3_28,protein_groups,,160,LFQ intensity PT_D3_28_1_S1-A5_6649:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_28_1_S1-A5_6649,,1,,402630.0,POSITIVE,true,true,true,0.66666666666666663,13,PROHIBITED
T193_6f7d6e715b708e3fa52c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,sGO 0h v 6h,331,G331,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;K7ESE1_HUMAN;B4DJM5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0052837819801911127,POSITIVE_FINITE,true,true,true,0.88235294117647056,18,PROHIBITED
T193_6f89b1353b6d59d4e1ab,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_37,PT_D3_37,protein_groups,,160,LFQ intensity PT_D3_37_2_S1-H5_6696:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_37_2_S1-H5_6696,,2,,274280.0,POSITIVE,true,true,true,0.69230769230769229,14,PROHIBITED
T193_6f9e46f705a25b010f6c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_178,T_D3_178,protein_groups,,202,LFQ intensity T_D3_178_1_S1-C7_6669:202,P07996;CON__Q28194;P35442,T_D3_178_1_S1-C7_6669,,1,,78124.0,POSITIVE,true,true,true,0.5714285714285714,15,PROHIBITED
T193_704e5ed8f8f2ff5f0c53,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,,blood_proteomics_xlsx,sGO 0h v 6h,331,C331,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;K7ESE1_HUMAN;B4DJM5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.010388367587011765,POSITIVE_FINITE,true,true,true,0.83333333333333337,19,PROHIBITED
T193_7130169339dcc4f03d39,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_42,PT_D3_42,protein_groups,,160,LFQ intensity PT_D3_42_2_S1-H4_6694:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_42_2_S1-H4_6694,,2,,310730.0,POSITIVE,true,true,true,0.69230769230769229,14,PROHIBITED
T193_7182ed061e5535e59d74,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_51,PT_D1_51,protein_groups,,149,LFQ intensity PT_D1_51_2_S1-H2_6690:149,P04004;CON__Q3ZBS7,PT_D1_51_2_S1-H2_6690,,2,,2113800.0,POSITIVE,true,true,true,0.8125,17,PROHIBITED
T193_727ac95f7ca32258aa93,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P04004,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,372,AF372,P04004,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,918010001.270164,POSITIVE,true,true,false,0.8666666666666667,16,PROHIBITED
T193_72ad5b5177cb66a71577,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,86,L86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00065377626868514489,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T193_7379e61dc58752d31f54,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_30,PT_D3_30,protein_groups,,51,LFQ intensity PT_D3_30_2_S1-F3_6678:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_30_2_S1-F3_6678,,2,,294.01,POSITIVE,true,true,true,0.076923076923076927,14,PROHIBITED
T193_73a3563b7b8f195b94bc,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P05556,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,338,AE338,P05556,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,179982.659446292,POSITIVE,true,true,false,0,16,PROHIBITED
T193_73af5a7e1b99fb83e444,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,,blood_proteomics_xlsx,sGO 0h v 6h,301,S301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,,,,NORMALIZED_ABUNDANCE,0.10785073193846054,POSITIVE_FINITE,true,true,true,1,18,PROHIBITED
T193_73fc19f4bee445b39a44,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,170,S170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.012171218497731654,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T193_742e097366ea78aef9b1,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D3_178,T_D3_178,protein_groups,,385,LFQ intensity T_D3_178_1_S1-C7_6669:385,Q9HDC9,T_D3_178_1_S1-C7_6669,,1,,34240.0,POSITIVE,true,true,false,0.42857142857142855,15,PROHIBITED
T193_7492f5d971da580005cb,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_198,T_D3_198,protein_groups,,178,LFQ intensity T_D3_198_2_S1-D8_6672:178,P06396;CON__Q3SX14,T_D3_198_2_S1-D8_6672,,2,,2138300.0,POSITIVE,true,true,true,0.875,25,PROHIBITED
T193_74950baae970ab785eb5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,66,L66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.072924186038457656,POSITIVE_FINITE,true,true,true,1,19,PROHIBITED
T193_750464e02f48e92ac293,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,170,W170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.011647959601445943,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T193_7506672c7f96cbd5a2e0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,sGO 0h v 6h,226,G226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013066847138002336,POSITIVE_FINITE,true,true,true,0.47058823529411764,18,PROHIBITED
T193_7535921869d5f7aadbe5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,,blood_proteomics_xlsx,sGO 0h v 6h,413,L413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0031872199704103287,POSITIVE_FINITE,true,true,false,0.88888888888888884,19,PROHIBITED
T193_764982391a800548f7c6,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,283,X283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0033905408383760344,POSITIVE_FINITE,true,true,true,0.68421052631578949,20,PROHIBITED
T193_7674e8f22353d2579187,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,66,S66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.49514088522769711,POSITIVE_FINITE,true,true,true,1,20,PROHIBITED
T193_77a71e4cbe3b38373147,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_18,PT_D1_18,protein_groups,,178,LFQ intensity PT_D1_18_1_S1-C1_6657:178,P06396;CON__Q3SX14,PT_D1_18_1_S1-C1_6657,,1,,2413000.0,POSITIVE,true,true,true,0.91666666666666663,13,PROHIBITED
T193_77ccbf08fc1abe916589,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,170,G170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.012288887950845083,POSITIVE_FINITE,true,true,true,0.94117647058823528,18,PROHIBITED
T193_77e30d3b5bc3f02debb6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_165,T_D1_165,protein_groups,,160,LFQ intensity T_D1_165_1_S1-A7_6653:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_165_1_S1-A7_6653,,1,,715490.0,POSITIVE,true,true,true,0.7142857142857143,15,PROHIBITED
T193_77fd675e45e693e17327,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,170,P170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.026098027311416458,POSITIVE_FINITE,true,true,true,0.89473684210526316,20,PROHIBITED
T193_785cd8f1a80af79eeb4e,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_34,PT_D1_34,protein_groups,,385,LFQ intensity PT_D1_34_2_S1-D2_6660:385,Q9HDC9,PT_D1_34_2_S1-D2_6660,,2,,43049.0,POSITIVE,true,true,false,0.5,13,PROHIBITED
T193_7862f3be96ef0b8357f8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,66,G66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.014398231070265289,POSITIVE_FINITE,true,true,true,1,18,PROHIBITED
T193_78f2595a182e6f4a457c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,86,X86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0016580106936313432,POSITIVE_FINITE,true,true,true,0.47368421052631576,20,PROHIBITED
T193_79616e1618edf59ea44b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D1_33,PT_D1_33,protein_groups,,202,LFQ intensity PT_D1_33_2_S1-B2_6644:202,P07996;CON__Q28194;P35442,PT_D1_33_2_S1-B2_6644,,2,,22476.0,POSITIVE,true,true,true,0.25,17,PROHIBITED
T193_797a7d369838a3fc6fe7,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_14,PT_D3_14,protein_groups,,178,LFQ intensity PT_D3_14_2_S1-D5_6666:178,P06396;CON__Q3SX14,PT_D3_14_2_S1-D5_6666,,2,,3661900.0,POSITIVE,true,true,true,1,16,PROHIBITED
T193_7a485ad5cf5ad290505f,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D3_155,T_D3_155,protein_groups,,160,LFQ intensity T_D3_155_1_S1-G7_6699:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D3_155_1_S1-G7_6699,,1,,29761.0,POSITIVE,true,true,true,0.27272727272727271,12,PROHIBITED
T193_7a671ad1798bb73d8d1d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,sGO 0h v 6h,74,N74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.023305917990690969,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T193_7aa3db3afedfcedeaca5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,170,L170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.018520874843003857,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_7ad4836cfa1a6e4e491b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,,blood_proteomics_xlsx,usGO 0h vs 6h,644,E644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,5.7188657748975601e-05,POSITIVE_FINITE,true,true,false,0,19,PROHIBITED
T193_7b11fb41ebbb8381d0b1,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,170,V170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.016912956271116917,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_7b2d6edff2d42d65a40d,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,Q04695,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,117,Y117,Q04695,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,122267959.080637,POSITIVE,true,true,false,0.89473684210526316,20,PROHIBITED
T193_7b4cf936986c5e3eb99c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_119a,T_D3_119a,protein_groups,,202,LFQ intensity T_D3_119a_2_S1-F7_6686:202,P07996;CON__Q28194;P35442,T_D3_119a_2_S1-F7_6686,,2,,20558.0,POSITIVE,true,true,true,0.38461538461538464,14,PROHIBITED
T193_7cd9e2e228c965a5a15f,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_41,PT_D3_41,protein_groups,,51,LFQ intensity PT_D3_41_2_S1-H3_6692:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_41_2_S1-H3_6692,,2,,1701800.0,POSITIVE,true,true,true,0.70588235294117652,18,PROHIBITED
