model_id,alpha,held_out_inner_batch_id,spearman,selected_alpha
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_4:technical_replicate_2,0.37334518354270663,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_4:technical_replicate_3,0.40098666848769765,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_5:technical_replicate_1,0.3871817383669886,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_5:technical_replicate_2,0.46655758639955303,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_5:technical_replicate_3,0.44214986448830018,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_6:technical_replicate_1,0.52229965156794422,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_6:technical_replicate_2,0.50576626580326856,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_6:technical_replicate_3,0.39683794466403161,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_7:technical_replicate_1,0.49837104072398192,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_7:technical_replicate_2,0.54852340936374555,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_7:technical_replicate_3,0.5299547511312217,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_8:technical_replicate_1,0.48997326203208558,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_8:technical_replicate_2,0.54677419354838708,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_8:technical_replicate_3,0.50967741935483868,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_9:technical_replicate_1,0.35712701843690536,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_9:technical_replicate_2,0.35515149078919611,1
SEQUENCE_RIDGE_FULL,0.01,PMC9633814:core_9:technical_replicate_3,0.3580543069246056,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-003-001:assay_replicate_1,0.28830802548412277,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-003-001:assay_replicate_2,0.33620407443781319,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-003-001:assay_replicate_3,0.43572388632872505,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-007-002:assay_replicate_1,0.325119409465914,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-007-002:assay_replicate_2,0.61374329795382432,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-007-002:assay_replicate_3,0.39737556561085974,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-011-001:assay_replicate_1,0.37948022127126607,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-011-001:assay_replicate_2,0.3621198818740522,1
SEQUENCE_RIDGE_FULL,0.01,PXD017052:SP-011-001:assay_replicate_3,0.34374282433983927,1
SEQUENCE_RIDGE_FULL,0.01,__MEAN__,0.40731591390672262,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC7788026:RIPA_PC,-0.026533382697766259,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC7788026:UREA_PC,0.074902015677491607,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_10:technical_replicate_1,0.43080808080808081,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_10:technical_replicate_2,0.47480803097161611,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_10:technical_replicate_3,0.48234519104084322,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_11:technical_replicate_1,0.33805984372022108,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_11:technical_replicate_2,0.34011816275967222,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_11:technical_replicate_3,0.32975033352391842,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_12:technical_replicate_1,0.38585858585858585,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_12:technical_replicate_2,0.42797379187301976,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_12:technical_replicate_3,0.46331236897274636,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_1:technical_replicate_1,0.38077444943116584,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_1:technical_replicate_2,0.42185344816850256,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_1:technical_replicate_3,0.38064345613793565,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_2:technical_replicate_1,0.27389586170398145,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_2:technical_replicate_2,0.34381104821421787,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_2:technical_replicate_3,0.30155126985192227,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_3:technical_replicate_1,0.59758836014642103,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_3:technical_replicate_2,0.58768341074779296,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_3:technical_replicate_3,0.59205143191116305,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_4:technical_replicate_1,0.37390307948963919,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_4:technical_replicate_2,0.375625666136994,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_4:technical_replicate_3,0.40496985876065483,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_5:technical_replicate_1,0.38993014467305415,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_5:technical_replicate_2,0.46907175353180619,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_5:technical_replicate_3,0.4420353475588808,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_6:technical_replicate_1,0.51498257839721251,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_6:technical_replicate_2,0.50033919210607458,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_6:technical_replicate_3,0.39380764163372861,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_7:technical_replicate_1,0.49728506787330318,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_7:technical_replicate_2,0.54535414165666263,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_7:technical_replicate_3,0.52805429864253395,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_8:technical_replicate_1,0.49498663101604279,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_8:technical_replicate_2,0.55483870967741933,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_8:technical_replicate_3,0.50967741935483868,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_9:technical_replicate_1,0.3527727942337911,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_9:technical_replicate_2,0.34870078826606393,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PMC9633814:core_9:technical_replicate_3,0.35095853414916017,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-003-001:assay_replicate_1,0.28740147566165547,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-003-001:assay_replicate_2,0.34456447835612297,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-003-001:assay_replicate_3,0.43365975422427033,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-007-002:assay_replicate_1,0.33195831524099001,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-007-002:assay_replicate_2,0.61571287887077364,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-007-002:assay_replicate_3,0.39592760180995473,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-011-001:assay_replicate_1,0.38035695647635948,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-011-001:assay_replicate_2,0.37026099449277677,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,PXD017052:SP-011-001:assay_replicate_3,0.34219810040705562,1
SEQUENCE_RIDGE_FULL,0.10000000000000001,__MEAN__,0.40745936088339035,1
SEQUENCE_RIDGE_FULL,1,PMC7788026:RIPA_PC,-0.012711341478464765,1
SEQUENCE_RIDGE_FULL,1,PMC7788026:UREA_PC,0.089935610302351629,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_10:technical_replicate_1,0.41666666666666669,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_10:technical_replicate_2,0.46669557912071491,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_10:technical_replicate_3,0.46956521739130436,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_11:technical_replicate_1,0.33150371640937681,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_11:technical_replicate_2,0.32967409948542026,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_11:technical_replicate_3,0.32548122736801982,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_12:technical_replicate_1,0.39935064935064934,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_12:technical_replicate_2,0.4322187701867175,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_12:technical_replicate_3,0.48508305112078698,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_1:technical_replicate_1,0.35752009184845007,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_1:technical_replicate_2,0.41041938061591748,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_1:technical_replicate_3,0.3745332604395093,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_2:technical_replicate_1,0.26261578835618371,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_2:technical_replicate_2,0.3296919978397182,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_2:technical_replicate_3,0.29415094000046038,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_3:technical_replicate_1,0.60681657387185084,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_3:technical_replicate_2,0.59801901012027436,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_3:technical_replicate_3,0.60023378141437755,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_4:technical_replicate_1,0.37393807603395685,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_4:technical_replicate_2,0.39219270145431689,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_4:technical_replicate_3,0.40520738845583121,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_5:technical_replicate_1,0.39802267435202504,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_5:technical_replicate_2,0.47473860643307525,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_5:technical_replicate_3,0.44505096003359162,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_6:technical_replicate_1,0.50801393728222999,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_6:technical_replicate_2,0.45359235275979032,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_6:technical_replicate_3,0.4072463768115942,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_7:technical_replicate_1,0.51656108597285066,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_7:technical_replicate_2,0.56360144057623052,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_7:technical_replicate_3,0.5461538461538461,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_8:technical_replicate_1,0.5581550802139037,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_8:technical_replicate_2,0.57298387096774195,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_8:technical_replicate_3,0.54516129032258065,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_9:technical_replicate_1,0.34511258498757164,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_9:technical_replicate_2,0.34982966120761205,1
SEQUENCE_RIDGE_FULL,1,PMC9633814:core_9:technical_replicate_3,0.34741064776143749,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-003-001:assay_replicate_1,0.28941603082269396,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-003-001:assay_replicate_2,0.34904686358943365,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-003-001:assay_replicate_3,0.45204493087557601,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-007-002:assay_replicate_1,0.34531046461137649,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-007-002:assay_replicate_2,0.63869132290184927,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-007-002:assay_replicate_3,0.41040723981900451,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-011-001:assay_replicate_1,0.36975263542427722,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-011-001:assay_replicate_2,0.37991858887381275,1
SEQUENCE_RIDGE_FULL,1,PXD017052:SP-011-001:assay_replicate_3,0.35418014820999894,1
SEQUENCE_RIDGE_FULL,1,__MEAN__,0.41189797611358503,1
SEQUENCE_RIDGE_FULL,10,PMC7788026:RIPA_PC,-0.028939898802912502,1
SEQUENCE_RIDGE_FULL,10,PMC7788026:UREA_PC,0.092175251959686455,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_10:technical_replicate_1,0.40151515151515149,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_10:technical_replicate_2,0.4631750811476823,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_10:technical_replicate_3,0.4525691699604743,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_11:technical_replicate_1,0.3278444825614637,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_11:technical_replicate_2,0.32776824852296549,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_11:technical_replicate_3,0.32128835525061938,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_12:technical_replicate_1,0.39141414141414144,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_12:technical_replicate_2,0.43068073456581252,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_12:technical_replicate_3,0.49516207063376877,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_1:technical_replicate_1,0.33760567790418539,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_1:technical_replicate_2,0.40269425244219398,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_1:technical_replicate_3,0.37100721865306563,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_2:technical_replicate_1,0.25014700772734,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_2:technical_replicate_2,0.31379589457325563,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_2:technical_replicate_3,0.28421891835770885,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_3:technical_replicate_1,0.60324833123135135,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_3:technical_replicate_2,0.59758836014642103,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_3:technical_replicate_3,0.5883693746347165,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_4:technical_replicate_1,0.37346562268566874,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_4:technical_replicate_2,0.39561342534574795,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_4:technical_replicate_3,0.39499361156324836,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_5:technical_replicate_1,0.39027369546131235,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_5:technical_replicate_2,0.47250379120440578,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_5:technical_replicate_3,0.43947780280184756,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_6:technical_replicate_1,0.48484320557491289,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_6:technical_replicate_2,0.41029910576626583,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_6:technical_replicate_3,0.40184453227931488,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_7:technical_replicate_1,0.52162895927601804,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_7:technical_replicate_2,0.55908763505402159,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_7:technical_replicate_3,0.54968325791855199,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_8:technical_replicate_1,0.60795454545454541,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_8:technical_replicate_2,0.56169354838709673,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_8:technical_replicate_3,0.60927419354838708,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_9:technical_replicate_1,0.32979216649513271,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_9:technical_replicate_2,0.33571874943826041,1
SEQUENCE_RIDGE_FULL,10,PMC9633814:core_9:technical_replicate_3,0.33426734137055569,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-003-001:assay_replicate_1,0.26755810732542623,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-003-001:assay_replicate_2,0.32683639293898414,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-003-001:assay_replicate_3,0.44945276497695852,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-007-002:assay_replicate_1,0.33814589665653494,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-007-002:assay_replicate_2,0.64350585403216987,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-007-002:assay_replicate_3,0.4134841628959276,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-011-001:assay_replicate_1,0.3574783425529694,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-011-001:assay_replicate_2,0.37916034799265702,1
SEQUENCE_RIDGE_FULL,10,PXD017052:SP-011-001:assay_replicate_3,0.3574783425529694,1
SEQUENCE_RIDGE_FULL,10,__MEAN__,0.40699666438189319,1
SEQUENCE_RIDGE_FULL,100,PMC7788026:RIPA_PC,-0.032333703566580281,1
SEQUENCE_RIDGE_FULL,100,PMC7788026:UREA_PC,0.087709966405375137,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_10:technical_replicate_1,0.40909090909090912,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_10:technical_replicate_2,0.4680731652840755,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_10:technical_replicate_3,0.44334650856389984,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_11:technical_replicate_1,0.34179531160663235,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_11:technical_replicate_2,0.33676386506575184,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_11:technical_replicate_3,0.33066514198589669,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_12:technical_replicate_1,0.40476190476190477,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_12:technical_replicate_2,0.43646374850041525,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_12:technical_replicate_3,0.50499919367843893,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_1:technical_replicate_1,0.35877257071286922,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_1:technical_replicate_2,0.40346237598219492,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_1:technical_replicate_3,0.37146608710472612,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_2:technical_replicate_1,0.24726376027969663,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_2:technical_replicate_2,0.30982795455421519,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_2:technical_replicate_3,0.27226641191998585,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_3:technical_replicate_1,0.59500446030330068,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_3:technical_replicate_2,0.58756036789812049,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_3:technical_replicate_3,0.58024547048509645,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_4:technical_replicate_1,0.37677279612368547,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_4:technical_replicate_2,0.40411493031121626,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_4:technical_replicate_3,0.39883062971609701,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_5:technical_replicate_1,0.39195327709279687,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_5:technical_replicate_2,0.46532045654082527,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_5:technical_replicate_3,0.44069931671565449,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_6:technical_replicate_1,0.48797909407665507,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_6:technical_replicate_2,0.40622880049337035,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_6:technical_replicate_3,0.39631093544137025,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_7:technical_replicate_1,0.51384615384615384,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_7:technical_replicate_2,0.5613925570228091,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_7:technical_replicate_3,0.54642533936651583,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_8:technical_replicate_1,0.59558823529411764,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_8:technical_replicate_2,0.56169354838709673,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_8:technical_replicate_3,0.60524193548387095,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_9:technical_replicate_1,0.33027596918436763,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_9:technical_replicate_2,0.33636381969057366,1
SEQUENCE_RIDGE_FULL,100,PMC9633814:core_9:technical_replicate_3,0.33257403195823348,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-003-001:assay_replicate_1,0.27949434665457934,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-003-001:assay_replicate_2,0.3309662310191131,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-003-001:assay_replicate_3,0.4545890937019969,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-007-002:assay_replicate_1,0.34259661311333045,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-007-002:assay_replicate_2,0.64481890797680275,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-007-002:assay_replicate_3,0.41339366515837106,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-011-001:assay_replicate_1,0.35726959607556624,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-011-001:assay_replicate_2,0.39392609146779473,1
SEQUENCE_RIDGE_FULL,100,PXD017052:SP-011-001:assay_replicate_3,0.37062937062937062,1
SEQUENCE_RIDGE_FULL,100,__MEAN__,0.40843619602466502,1
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC7788026:RIPA_PC,0.018449956806121191,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC7788026:UREA_PC,0.10608902575587906,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_10:technical_replicate_1,0.3606060606060606,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_10:technical_replicate_2,0.40200005115252135,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_10:technical_replicate_3,0.41554677206851121,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_11:technical_replicate_1,0.26815323041738137,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_11:technical_replicate_2,0.27524299599771296,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_11:technical_replicate_3,0.27211740041928723,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_12:technical_replicate_1,0.36010101010101009,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_12:technical_replicate_2,0.38675443723276631,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_12:technical_replicate_3,0.55047572972101277,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_1:technical_replicate_1,0.11908986535852208,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_1:technical_replicate_2,0.30448417125636273,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_1:technical_replicate_3,0.28923203037294065,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_2:technical_replicate_1,0.25176567296110469,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_2:technical_replicate_2,0.30186773132583344,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_2:technical_replicate_3,0.2460244527756571,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_3:technical_replicate_1,0.59229751761050786,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_3:technical_replicate_2,0.58842166784582728,0.01
SEQUENCE_RIDGE_COMPOSITION_ONLY,0.01,PMC9633814:core_3:technical_replicate_3,0.56727060198714208,0.01
