target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T193_718462eabcf1b04894e9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P15531,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,sGO 0h v 6h,544,N544,NDKA_HUMAN;C9K028_HUMAN;NDK8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00011634967356950735,POSITIVE_FINITE,true,true,true,0.055555555555555552,19,PROHIBITED
T193_727a138b7fb7c2c931cc,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P68363,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,usGO 0h vs 6h,15,Y15,TBA1A_HUMAN;TBA1B_HUMAN;A0A1W2PQM2_HUMAN;B4DDU2_HUMAN;B4DQK4_HUMAN;Q8N532_HUMAN;TBA3C_HUMAN;TBA3E_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0057734544683995508,POSITIVE_FINITE,true,true,true,0.84210526315789469,20,PROHIBITED
T193_727ac95f7ca32258aa93,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P04004,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,372,AF372,P04004,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,918010001.270164,POSITIVE,true,true,false,0.8666666666666667,16,PROHIBITED
T193_7294831f75e1992ce4a7,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,604,S604,1433B_HUMAN;1433T_HUMAN;A0A0J9YWE8_HUMAN;1433F_HUMAN;A0A0J9YWZ2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00029705996741814989,POSITIVE_FINITE,true,true,true,0.10526315789473684,20,PROHIBITED
T193_72a317e8b885bb10a6f2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61981,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,usGO 0h vs 6h,641,T641,1433G_HUMAN;B3KNB4_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00012899760381299813,POSITIVE_FINITE,true,true,true,0.16666666666666666,19,PROHIBITED
T193_72ad5b5177cb66a71577,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,86,L86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00065377626868514489,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T193_72f9cb99fdd51bfab2a4,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P13796,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,260,AF260,P13796,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,19143565.1334373,POSITIVE,true,true,false,0.80000000000000004,16,PROHIBITED
T193_7379e61dc58752d31f54,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D3_30,PT_D3_30,protein_groups,,51,LFQ intensity PT_D3_30_2_S1-F3_6678:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D3_30_2_S1-F3_6678,,2,,294.01,POSITIVE,true,true,true,0.076923076923076927,14,PROHIBITED
T193_73a0797a2ac78e67611b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06576,PT_D3_41,PT_D3_41,protein_groups,,179,LFQ intensity PT_D3_41_1_S1-G3_6691:179,P06576,PT_D3_41_1_S1-G3_6691,,1,,59566.0,POSITIVE,true,true,false,0.41176470588235292,18,PROHIBITED
T193_73a3563b7b8f195b94bc,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P05556,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,338,AE338,P05556,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,179982.659446292,POSITIVE,true,true,false,0,16,PROHIBITED
T193_73ac03708862beb36170,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P13796,PT_D3_22,PT_D3_22,protein_groups,,241,LFQ intensity PT_D3_22_1_S1-C4_6663:241,P13796;P13797,PT_D3_22_1_S1-C4_6663,,1,,12805.0,POSITIVE,true,true,true,0.16666666666666666,13,PROHIBITED
T193_73af5a7e1b99fb83e444,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,,blood_proteomics_xlsx,sGO 0h v 6h,301,S301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,,,,NORMALIZED_ABUNDANCE,0.10785073193846054,POSITIVE_FINITE,true,true,true,1,18,PROHIBITED
T193_73b90e0387915b0b8966,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P37802,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,sGO 0h v 6h,438,E438,TAGL2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0095831192411915834,POSITIVE_FINITE,true,true,false,0.70588235294117652,18,PROHIBITED
T193_73fc19f4bee445b39a44,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,170,S170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.012171218497731654,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T193_740414e815e320edd1ba,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61981,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,,blood_proteomics_xlsx,sGO 0h v 6h,257,F257,1433B_HUMAN;1433G_HUMAN,,,,NORMALIZED_ABUNDANCE,4.7460600446000005e-05,POSITIVE_FINITE,true,true,true,0.11764705882352941,18,PROHIBITED
T193_742e097366ea78aef9b1,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D3_178,T_D3_178,protein_groups,,385,LFQ intensity T_D3_178_1_S1-C7_6669:385,Q9HDC9,T_D3_178_1_S1-C7_6669,,1,,34240.0,POSITIVE,true,true,false,0.42857142857142855,15,PROHIBITED
T193_748b97c5f4faa96067e4,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P68366,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,,blood_proteomics_xlsx,sGO 0h v 6h,28,H28,TBA4A_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011059714538923686,POSITIVE_FINITE,true,true,false,0.3888888888888889,19,PROHIBITED
T193_7492f5d971da580005cb,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_198,T_D3_198,protein_groups,,178,LFQ intensity T_D3_198_2_S1-D8_6672:178,P06396;CON__Q3SX14,T_D3_198_2_S1-D8_6672,,2,,2138300.0,POSITIVE,true,true,true,0.875,25,PROHIBITED
T193_74942b394819a9507fdd,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,sGO 0h v 6h,558,W558,THIO_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013774343741216949,POSITIVE_FINITE,true,true,false,0.44444444444444442,19,PROHIBITED
T193_74950baae970ab785eb5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,66,L66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.072924186038457656,POSITIVE_FINITE,true,true,true,1,19,PROHIBITED
T193_74ec95a5f3c40fec1c82,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,67,Z67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00080482459074608312,POSITIVE_FINITE,true,true,true,0.36842105263157893,20,PROHIBITED
T193_750464e02f48e92ac293,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,170,W170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.011647959601445943,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T193_7506672c7f96cbd5a2e0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,sGO 0h v 6h,226,G226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013066847138002336,POSITIVE_FINITE,true,true,true,0.47058823529411764,18,PROHIBITED
T193_7535921869d5f7aadbe5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,,blood_proteomics_xlsx,sGO 0h v 6h,413,L413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0031872199704103287,POSITIVE_FINITE,true,true,false,0.88888888888888884,19,PROHIBITED
T193_75c33c0190911fb8e1b1,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P11021,T_D1_173,T_D1_173,protein_groups,,229,LFQ intensity T_D1_173_1_S1-E6_6683:229,P11021,T_D1_173_1_S1-E6_6683,,1,,14965.0,POSITIVE,true,true,false,0.21428571428571427,15,PROHIBITED
T193_75d3e7322899f0340237,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,,blood_proteomics_xlsx,sGO 0h v 6h,137,H137,D0PNI1_HUMAN;E7EX29_HUMAN;B0AZS6_HUMAN;E7ESK7_HUMAN;1433T_HUMAN;B7Z2E6_HUMAN;E5RGE1_HUMAN;1433F_HUMAN;B4DMT8_HUMAN;Q2F831_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0063806812076629936,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T193_76276a3a5f4396536dda,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,Q14247,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,94,AD94,Q14247,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,912525.955004717,POSITIVE,true,true,false,0.4375,17,PROHIBITED
T193_764539512348a978197f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,67,O67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,,,,NORMALIZED_ABUNDANCE,5.2179522995418569e-05,POSITIVE_FINITE,true,true,true,0.055555555555555552,19,PROHIBITED
T193_764982391a800548f7c6,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,283,X283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0033905408383760344,POSITIVE_FINITE,true,true,true,0.68421052631578949,20,PROHIBITED
T193_7674e8f22353d2579187,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,66,S66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.49514088522769711,POSITIVE_FINITE,true,true,true,1,20,PROHIBITED
T193_77401455930503250488,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P09493,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,,blood_proteomics_xlsx,sGO 0h v 6h,312,T312,TPM1_HUMAN;C9IZA2_HUMAN;H0YKJ4_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00032298383889583989,POSITIVE_FINITE,true,true,true,0.27777777777777779,19,PROHIBITED
T193_775455df669d92e90451,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P11021,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,277,AD277,P11021,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,553854.168167732,POSITIVE,true,true,false,0.1875,17,PROHIBITED
T193_77989da5d1e3403c17df,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P68363,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,15,I15,TBA1A_HUMAN;TBA1B_HUMAN;A0A1W2PQM2_HUMAN;B4DDU2_HUMAN;B4DQK4_HUMAN;Q8N532_HUMAN;TBA3C_HUMAN;TBA3E_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00080003508183023556,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T193_77a71e4cbe3b38373147,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_18,PT_D1_18,protein_groups,,178,LFQ intensity PT_D1_18_1_S1-C1_6657:178,P06396;CON__Q3SX14,PT_D1_18_1_S1-C1_6657,,1,,2413000.0,POSITIVE,true,true,true,0.91666666666666663,13,PROHIBITED
T193_77c448d7d7edbe367998,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P09493,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,541,Z541,J3KN67_HUMAN;Q5VU61_HUMAN;TPM1_HUMAN;A0A024R4K5_HUMAN;B4DTK3_HUMAN;B4E3P1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0001822652362352203,POSITIVE_FINITE,true,true,true,0.21052631578947367,20,PROHIBITED
T193_77ccbf08fc1abe916589,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,170,G170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.012288887950845083,POSITIVE_FINITE,true,true,true,0.94117647058823528,18,PROHIBITED
T193_77e30d3b5bc3f02debb6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_165,T_D1_165,protein_groups,,160,LFQ intensity T_D1_165_1_S1-A7_6653:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_165_1_S1-A7_6653,,1,,715490.0,POSITIVE,true,true,true,0.7142857142857143,15,PROHIBITED
T193_77fd675e45e693e17327,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,170,P170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.026098027311416458,POSITIVE_FINITE,true,true,true,0.89473684210526316,20,PROHIBITED
T193_7822ea0bcd275bc99d9a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,sGO 0h v 6h,558,D558,THIO_HUMAN,,,,NORMALIZED_ABUNDANCE,0.087806620812626399,POSITIVE_FINITE,true,true,false,0.88888888888888884,19,PROHIBITED
T193_785cd8f1a80af79eeb4e,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_34,PT_D1_34,protein_groups,,385,LFQ intensity PT_D1_34_2_S1-D2_6660:385,Q9HDC9,PT_D1_34_2_S1-D2_6660,,2,,43049.0,POSITIVE,true,true,false,0.5,13,PROHIBITED
T193_7862f3be96ef0b8357f8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,66,G66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.014398231070265289,POSITIVE_FINITE,true,true,true,1,18,PROHIBITED
T193_78f2595a182e6f4a457c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,86,X86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0016580106936313432,POSITIVE_FINITE,true,true,true,0.47368421052631576,20,PROHIBITED
T193_78f77bca319a49d72d67,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P13796,PT_D3_14,PT_D3_14,protein_groups,,241,LFQ intensity PT_D3_14_2_S1-D5_6666:241,P13796;P13797,PT_D3_14_2_S1-D5_6666,,2,,146440.0,POSITIVE,true,true,true,0.59999999999999998,16,PROHIBITED
T193_793ef99e40d6da446e78,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P15531,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,usGO 0h vs 6h,500,H500,NDKA_HUMAN;C9K028_HUMAN;NDK8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00011119699139126441,POSITIVE_FINITE,true,true,true,0.16666666666666666,19,PROHIBITED
T193_79616e1618edf59ea44b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D1_33,PT_D1_33,protein_groups,,202,LFQ intensity PT_D1_33_2_S1-B2_6644:202,P07996;CON__Q28194;P35442,PT_D1_33_2_S1-B2_6644,,2,,22476.0,POSITIVE,true,true,true,0.25,17,PROHIBITED
T193_797a7d369838a3fc6fe7,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_14,PT_D3_14,protein_groups,,178,LFQ intensity PT_D3_14_2_S1-D5_6666:178,P06396;CON__Q3SX14,PT_D3_14_2_S1-D5_6666,,2,,3661900.0,POSITIVE,true,true,true,1,16,PROHIBITED
T193_7995707ef0006bcfd078,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P13796,T_D1_173,T_D1_173,protein_groups,,241,LFQ intensity T_D1_173_2_S1-F6_6684:241,P13796;P13797,T_D1_173_2_S1-F6_6684,,2,,12390.0,POSITIVE,true,true,true,0.071428571428571425,15,PROHIBITED
T193_7a485ad5cf5ad290505f,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D3_155,T_D3_155,protein_groups,,160,LFQ intensity T_D3_155_1_S1-G7_6699:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D3_155_1_S1-G7_6699,,1,,29761.0,POSITIVE,true,true,true,0.27272727272727271,12,PROHIBITED
T193_7a671ad1798bb73d8d1d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,sGO 0h v 6h,74,N74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.023305917990690969,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T193_7a8cffe69b36f8017efc,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,67,S67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00075632232031754877,POSITIVE_FINITE,true,true,true,0.42105263157894735,20,PROHIBITED
T193_7aa3db3afedfcedeaca5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,170,L170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.018520874843003857,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_7ad4836cfa1a6e4e491b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,,blood_proteomics_xlsx,usGO 0h vs 6h,644,E644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,5.7188657748975601e-05,POSITIVE_FINITE,true,true,false,0,19,PROHIBITED
T193_7b11fb41ebbb8381d0b1,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,170,V170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.016912956271116917,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_7b2d6edff2d42d65a40d,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,Q04695,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,117,Y117,Q04695,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,122267959.080637,POSITIVE,true,true,false,0.89473684210526316,20,PROHIBITED
T193_7b4cf936986c5e3eb99c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_119a,T_D3_119a,protein_groups,,202,LFQ intensity T_D3_119a_2_S1-F7_6686:202,P07996;CON__Q28194;P35442,T_D3_119a_2_S1-F7_6686,,2,,20558.0,POSITIVE,true,true,true,0.38461538461538464,14,PROHIBITED
T193_7b51d7cb8c3cad3a3b5a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P15531,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,,blood_proteomics_xlsx,sGO 0h v 6h,544,C544,NDKA_HUMAN;C9K028_HUMAN;NDK8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00037429730222953881,POSITIVE_FINITE,true,true,true,0.1111111111111111,19,PROHIBITED
