outer_fold_id,held_out_laboratory_anchor,selected_alpha,resample,null_mean_spearman
T193_OUTER_01,"Dalian University of Technology, China",100.0,60,-0.2945256411974678
T193_OUTER_01,"Dalian University of Technology, China",100.0,61,0.3464057871952609
T193_OUTER_01,"Dalian University of Technology, China",100.0,62,-0.33986453433047864
T193_OUTER_01,"Dalian University of Technology, China",100.0,63,0.07137847962151368
T193_OUTER_01,"Dalian University of Technology, China",100.0,64,0.21658909975473442
T193_OUTER_01,"Dalian University of Technology, China",100.0,65,-0.3507703639669584
T193_OUTER_01,"Dalian University of Technology, China",100.0,66,0.10310010766667112
T193_OUTER_01,"Dalian University of Technology, China",100.0,67,0.12784964863138237
T193_OUTER_01,"Dalian University of Technology, China",100.0,68,0.0899929748613959
T193_OUTER_01,"Dalian University of Technology, China",100.0,69,0.2672929538641613
T193_OUTER_01,"Dalian University of Technology, China",100.0,70,0.2869556913674561
T193_OUTER_01,"Dalian University of Technology, China",100.0,71,-0.04475041212657311
T193_OUTER_01,"Dalian University of Technology, China",100.0,72,0.2587473585925598
T193_OUTER_01,"Dalian University of Technology, China",100.0,73,0.04969894656427165
T193_OUTER_01,"Dalian University of Technology, China",100.0,74,0.043992501306742794
T193_OUTER_01,"Dalian University of Technology, China",100.0,75,0.003903307734577085
T193_OUTER_01,"Dalian University of Technology, China",100.0,76,0.15883028650056516
T193_OUTER_01,"Dalian University of Technology, China",100.0,77,0.16218509732441622
T193_OUTER_01,"Dalian University of Technology, China",100.0,78,-0.08821150469757282
T193_OUTER_01,"Dalian University of Technology, China",100.0,79,0.10129322861521005
T193_OUTER_01,"Dalian University of Technology, China",100.0,80,0.14620614593524808
T193_OUTER_01,"Dalian University of Technology, China",100.0,81,0.2848035865063729
T193_OUTER_01,"Dalian University of Technology, China",100.0,82,-0.28377539213452524
T193_OUTER_01,"Dalian University of Technology, China",100.0,83,-0.31629212290977
T193_OUTER_01,"Dalian University of Technology, China",100.0,84,0.15378385804082398
T193_OUTER_01,"Dalian University of Technology, China",100.0,85,0.21944332757026255
T193_OUTER_01,"Dalian University of Technology, China",100.0,86,0.04700297982031728
T193_OUTER_01,"Dalian University of Technology, China",100.0,87,0.03199280509652026
T193_OUTER_01,"Dalian University of Technology, China",100.0,88,-0.34767215498639653
T193_OUTER_01,"Dalian University of Technology, China",100.0,89,-0.09048250081531815
T193_OUTER_01,"Dalian University of Technology, China",100.0,90,0.020531721460514032
T193_OUTER_01,"Dalian University of Technology, China",100.0,91,-0.29028665692752376
T193_OUTER_01,"Dalian University of Technology, China",100.0,92,-0.28730080548965997
T193_OUTER_01,"Dalian University of Technology, China",100.0,93,0.15980598778586394
T193_OUTER_01,"Dalian University of Technology, China",100.0,94,0.058964423089810085
T193_OUTER_01,"Dalian University of Technology, China",100.0,95,-0.2228308069639339
T193_OUTER_01,"Dalian University of Technology, China",100.0,96,0.12377691108341264
T193_OUTER_01,"Dalian University of Technology, China",100.0,97,-0.07883138103726339
T193_OUTER_01,"Dalian University of Technology, China",100.0,98,0.2792866189538016
T193_OUTER_01,"Dalian University of Technology, China",100.0,99,-0.21680125000558437
T193_OUTER_01,"Dalian University of Technology, China",100.0,100,-0.00153212800271624
T193_OUTER_01,"Dalian University of Technology, China",100.0,101,0.0635224424698109
T193_OUTER_01,"Dalian University of Technology, China",100.0,102,0.29113447611899623
T193_OUTER_01,"Dalian University of Technology, China",100.0,103,0.00674709277650454
T193_OUTER_01,"Dalian University of Technology, China",100.0,104,0.09097057483280391
T193_OUTER_01,"Dalian University of Technology, China",100.0,105,0.15112206764683545
T193_OUTER_01,"Dalian University of Technology, China",100.0,106,0.03420354585215266
T193_OUTER_01,"Dalian University of Technology, China",100.0,107,-0.0031252373357636373
T193_OUTER_01,"Dalian University of Technology, China",100.0,108,0.5785644481077917
T193_OUTER_01,"Dalian University of Technology, China",100.0,109,-0.024763669423112145
T193_OUTER_01,"Dalian University of Technology, China",100.0,110,0.11112881356689408
T193_OUTER_01,"Dalian University of Technology, China",100.0,111,0.03149026755837902
T193_OUTER_01,"Dalian University of Technology, China",100.0,112,0.06180267960453719
T193_OUTER_01,"Dalian University of Technology, China",100.0,113,-0.1417297142142343
T193_OUTER_01,"Dalian University of Technology, China",100.0,114,0.19110024392532132
T193_OUTER_01,"Dalian University of Technology, China",100.0,115,0.21413722586323206
T193_OUTER_01,"Dalian University of Technology, China",100.0,116,-0.34686616273303583
T193_OUTER_01,"Dalian University of Technology, China",100.0,117,-0.020880465423809075
T193_OUTER_01,"Dalian University of Technology, China",100.0,118,-0.036573664553540726
T193_OUTER_01,"Dalian University of Technology, China",100.0,119,-0.3077954467273353
T193_OUTER_01,"Dalian University of Technology, China",100.0,120,-0.09895131098691472
T193_OUTER_01,"Dalian University of Technology, China",100.0,121,0.004536240333453946
T193_OUTER_01,"Dalian University of Technology, China",100.0,122,0.1623216351931522
T193_OUTER_01,"Dalian University of Technology, China",100.0,123,0.06632551744780847
T193_OUTER_01,"Dalian University of Technology, China",100.0,124,0.16956517854350672
T193_OUTER_01,"Dalian University of Technology, China",100.0,125,-0.1115503777268483
T193_OUTER_01,"Dalian University of Technology, China",100.0,126,0.0015754068772644684
T193_OUTER_01,"Dalian University of Technology, China",100.0,127,0.10811699480430127
T193_OUTER_01,"Dalian University of Technology, China",100.0,128,0.06908263305322129
T193_OUTER_01,"Dalian University of Technology, China",100.0,129,0.006274431622728837
T193_OUTER_01,"Dalian University of Technology, China",100.0,130,-0.33185068285687486
T193_OUTER_01,"Dalian University of Technology, China",100.0,131,0.1474490035248549
T193_OUTER_01,"Dalian University of Technology, China",100.0,132,0.41872551253356205
T193_OUTER_01,"Dalian University of Technology, China",100.0,133,0.10882101644485546
T193_OUTER_01,"Dalian University of Technology, China",100.0,134,-0.4298876089510764
T193_OUTER_01,"Dalian University of Technology, China",100.0,135,-0.1793587131822426
T193_OUTER_01,"Dalian University of Technology, China",100.0,136,0.23125287595101832
T193_OUTER_01,"Dalian University of Technology, China",100.0,137,0.24982593515875248
T193_OUTER_01,"Dalian University of Technology, China",100.0,138,0.39765757977832283
T193_OUTER_01,"Dalian University of Technology, China",100.0,139,0.42046186098043686
T193_OUTER_01,"Dalian University of Technology, China",100.0,140,-0.0843185280491782
T193_OUTER_01,"Dalian University of Technology, China",100.0,141,-0.05771374738093005
T193_OUTER_01,"Dalian University of Technology, China",100.0,142,0.03187921899222209
T193_OUTER_01,"Dalian University of Technology, China",100.0,143,-0.32322629211174103
T193_OUTER_01,"Dalian University of Technology, China",100.0,144,0.07717393975133913
T193_OUTER_01,"Dalian University of Technology, China",100.0,145,0.26648679407967335
T193_OUTER_01,"Dalian University of Technology, China",100.0,146,-0.10749835819495263
T193_OUTER_01,"Dalian University of Technology, China",100.0,147,0.17033191266937397
T193_OUTER_01,"Dalian University of Technology, China",100.0,148,0.12195763472853256
T193_OUTER_01,"Dalian University of Technology, China",100.0,149,0.12389691921425666
T193_OUTER_01,"Dalian University of Technology, China",100.0,150,-0.553074698779033
T193_OUTER_01,"Dalian University of Technology, China",100.0,151,-0.1639220042083819
T193_OUTER_01,"Dalian University of Technology, China",100.0,152,-0.2961579528142996
T193_OUTER_01,"Dalian University of Technology, China",100.0,153,-0.18481872015153747
T193_OUTER_01,"Dalian University of Technology, China",100.0,154,-0.43458842069523174
T193_OUTER_01,"Dalian University of Technology, China",100.0,155,-0.23890910431158108
T193_OUTER_01,"Dalian University of Technology, China",100.0,156,-0.24377219787436508
T193_OUTER_01,"Dalian University of Technology, China",100.0,157,0.5189874753729243
T193_OUTER_01,"Dalian University of Technology, China",100.0,158,0.2092253248986995
T193_OUTER_01,"Dalian University of Technology, China",100.0,159,-0.3256842529675347
T193_OUTER_01,"Dalian University of Technology, China",100.0,160,0.1908129838857393
T193_OUTER_01,"Dalian University of Technology, China",100.0,161,0.0512471575552071
T193_OUTER_01,"Dalian University of Technology, China",100.0,162,-0.03503288077591483
T193_OUTER_01,"Dalian University of Technology, China",100.0,163,0.1938376467014238
T193_OUTER_01,"Dalian University of Technology, China",100.0,164,0.35318521347933113
T193_OUTER_01,"Dalian University of Technology, China",100.0,165,-0.24012962441755015
T193_OUTER_01,"Dalian University of Technology, China",100.0,166,0.04252437019464881
T193_OUTER_01,"Dalian University of Technology, China",100.0,167,0.24759252185722772
T193_OUTER_01,"Dalian University of Technology, China",100.0,168,-0.01700602888683384
T193_OUTER_01,"Dalian University of Technology, China",100.0,169,-0.06254015162683893
T193_OUTER_01,"Dalian University of Technology, China",100.0,170,-0.4628991149888983
T193_OUTER_01,"Dalian University of Technology, China",100.0,171,0.010609411228606277
T193_OUTER_01,"Dalian University of Technology, China",100.0,172,0.1238844660671286
T193_OUTER_01,"Dalian University of Technology, China",100.0,173,-0.08600735349961354
T193_OUTER_01,"Dalian University of Technology, China",100.0,174,0.16576886735555466
T193_OUTER_01,"Dalian University of Technology, China",100.0,175,-0.0845462586948655
T193_OUTER_01,"Dalian University of Technology, China",100.0,176,-0.24370401270556072
T193_OUTER_01,"Dalian University of Technology, China",100.0,177,0.5288297615696996
T193_OUTER_01,"Dalian University of Technology, China",100.0,178,0.07801896675735685
T193_OUTER_01,"Dalian University of Technology, China",100.0,179,-0.029121880011972887
T193_OUTER_01,"Dalian University of Technology, China",100.0,180,0.13135037906709734
T193_OUTER_01,"Dalian University of Technology, China",100.0,181,-0.25371868843231077
T193_OUTER_01,"Dalian University of Technology, China",100.0,182,-0.15296904248142637
T193_OUTER_01,"Dalian University of Technology, China",100.0,183,-0.1351019036003556
T193_OUTER_01,"Dalian University of Technology, China",100.0,184,0.022187487435165455
T193_OUTER_01,"Dalian University of Technology, China",100.0,185,-0.11098903676303058
T193_OUTER_01,"Dalian University of Technology, China",100.0,186,-0.07322718561108654
T193_OUTER_01,"Dalian University of Technology, China",100.0,187,0.20788669534799564
T193_OUTER_01,"Dalian University of Technology, China",100.0,188,-0.20398182398956397
T193_OUTER_01,"Dalian University of Technology, China",100.0,189,-0.32759204160132954
T193_OUTER_01,"Dalian University of Technology, China",100.0,190,0.14203389489767196
T193_OUTER_01,"Dalian University of Technology, China",100.0,191,0.15178258703800498
T193_OUTER_01,"Dalian University of Technology, China",100.0,192,-0.028274730945009586
T193_OUTER_01,"Dalian University of Technology, China",100.0,193,0.2474267777286353
T193_OUTER_01,"Dalian University of Technology, China",100.0,194,-0.12349115882397617
T193_OUTER_01,"Dalian University of Technology, China",100.0,195,-0.21858819285289874
T193_OUTER_01,"Dalian University of Technology, China",100.0,196,-0.10733484781472398
T193_OUTER_01,"Dalian University of Technology, China",100.0,197,-0.13282135820835508
T193_OUTER_01,"Dalian University of Technology, China",100.0,198,-0.06342343157358636
T193_OUTER_01,"Dalian University of Technology, China",100.0,199,0.06037698971135504
T193_OUTER_01,"Dalian University of Technology, China",100.0,200,0.40025816546714377
T193_OUTER_01,"Dalian University of Technology, China",100.0,201,0.1283301279044313
T193_OUTER_01,"Dalian University of Technology, China",100.0,202,-0.008408219747229035
T193_OUTER_01,"Dalian University of Technology, China",100.0,203,-0.08833168035954414
T193_OUTER_01,"Dalian University of Technology, China",100.0,204,-0.246028172034364
T193_OUTER_01,"Dalian University of Technology, China",100.0,205,-0.06251273236567355
T193_OUTER_01,"Dalian University of Technology, China",100.0,206,-0.20572414771331182
T193_OUTER_01,"Dalian University of Technology, China",100.0,207,-0.17359257099969175
T193_OUTER_01,"Dalian University of Technology, China",100.0,208,-0.051980664674163124
T193_OUTER_01,"Dalian University of Technology, China",100.0,209,-0.357938350778908
T193_OUTER_01,"Dalian University of Technology, China",100.0,210,-0.07208680122766808
T193_OUTER_01,"Dalian University of Technology, China",100.0,211,0.3496900674145256
T193_OUTER_01,"Dalian University of Technology, China",100.0,212,0.14698404880293428
T193_OUTER_01,"Dalian University of Technology, China",100.0,213,-0.0665965828117531
T193_OUTER_01,"Dalian University of Technology, China",100.0,214,-0.04322476199411184
T193_OUTER_01,"Dalian University of Technology, China",100.0,215,0.1192413408744678
T193_OUTER_01,"Dalian University of Technology, China",100.0,216,-0.2859308476181541
T193_OUTER_01,"Dalian University of Technology, China",100.0,217,-0.1340249018267594
T193_OUTER_01,"Dalian University of Technology, China",100.0,218,0.013348489315981574
T193_OUTER_01,"Dalian University of Technology, China",100.0,219,0.2288797975330483
T193_OUTER_01,"Dalian University of Technology, China",100.0,220,-0.2437951496388029
T193_OUTER_01,"Dalian University of Technology, China",100.0,221,0.049949126381014924
T193_OUTER_01,"Dalian University of Technology, China",100.0,222,0.15754236303771907
T193_OUTER_01,"Dalian University of Technology, China",100.0,223,-0.4338276618462377
T193_OUTER_01,"Dalian University of Technology, China",100.0,224,0.407109685979655
T193_OUTER_01,"Dalian University of Technology, China",100.0,225,-0.1398061218107658
T193_OUTER_01,"Dalian University of Technology, China",100.0,226,0.13320221230437948
T193_OUTER_01,"Dalian University of Technology, China",100.0,227,-0.15918349796058776
T193_OUTER_01,"Dalian University of Technology, China",100.0,228,0.18564073954940827
T193_OUTER_01,"Dalian University of Technology, China",100.0,229,-0.504463531824213
T193_OUTER_01,"Dalian University of Technology, China",100.0,230,0.31493763374568323
T193_OUTER_01,"Dalian University of Technology, China",100.0,231,0.016675769191249048
T193_OUTER_01,"Dalian University of Technology, China",100.0,232,0.06205263604644409
T193_OUTER_01,"Dalian University of Technology, China",100.0,233,-0.14029944513690643
T193_OUTER_01,"Dalian University of Technology, China",100.0,234,0.31525499354446723
T193_OUTER_01,"Dalian University of Technology, China",100.0,235,0.0626235821282261
T193_OUTER_01,"Dalian University of Technology, China",100.0,236,-0.18069254017396433
T193_OUTER_01,"Dalian University of Technology, China",100.0,237,-0.2868977814411251
T193_OUTER_01,"Dalian University of Technology, China",100.0,238,-0.22471335424121805
T193_OUTER_01,"Dalian University of Technology, China",100.0,239,0.14202652352807152
T193_OUTER_01,"Dalian University of Technology, China",100.0,240,0.3347878385804082
T193_OUTER_01,"Dalian University of Technology, China",100.0,241,0.17859812186437574
T193_OUTER_01,"Dalian University of Technology, China",100.0,242,-0.4366777572272928
T193_OUTER_01,"Dalian University of Technology, China",100.0,243,0.1358914778032425
T193_OUTER_01,"Dalian University of Technology, China",100.0,244,0.08461583995639721
T193_OUTER_01,"Dalian University of Technology, China",100.0,245,0.12899857710229226
T193_OUTER_01,"Dalian University of Technology, China",100.0,246,-0.04553440195855057
T193_OUTER_01,"Dalian University of Technology, China",100.0,247,0.3234162165663714
T193_OUTER_01,"Dalian University of Technology, China",100.0,248,-0.4940318711216544
T193_OUTER_01,"Dalian University of Technology, China",100.0,249,0.08784472321624025
T193_OUTER_01,"Dalian University of Technology, China",100.0,250,-0.08526870875942083
T193_OUTER_01,"Dalian University of Technology, China",100.0,251,0.12877771523282358
T193_OUTER_01,"Dalian University of Technology, China",100.0,252,-0.07946420194872209
T193_OUTER_01,"Dalian University of Technology, China",100.0,253,0.023394660894660895
T193_OUTER_01,"Dalian University of Technology, China",100.0,254,-0.22891955825392354
T193_OUTER_01,"Dalian University of Technology, China",100.0,255,-0.08153957755350945
T193_OUTER_01,"Dalian University of Technology, China",100.0,256,-0.2028928716622215
T193_OUTER_02,University College Dublin / Conway Institute,0.01,1,-0.019608653108069155
T193_OUTER_02,University College Dublin / Conway Institute,0.01,2,0.2805353326289664
T193_OUTER_02,University College Dublin / Conway Institute,0.01,3,0.23354514396075576
T193_OUTER_02,University College Dublin / Conway Institute,0.01,4,-0.4829759282395273
T193_OUTER_02,University College Dublin / Conway Institute,0.01,5,-0.0159301283130806
T193_OUTER_02,University College Dublin / Conway Institute,0.01,6,0.21517751165134286
T193_OUTER_02,University College Dublin / Conway Institute,0.01,7,0.009412690052093522
T193_OUTER_02,University College Dublin / Conway Institute,0.01,8,-0.3530962494371196
T193_OUTER_02,University College Dublin / Conway Institute,0.01,9,0.45949815623869983
T193_OUTER_02,University College Dublin / Conway Institute,0.01,10,0.4013121397097777
T193_OUTER_02,University College Dublin / Conway Institute,0.01,11,0.6027456836134106
T193_OUTER_02,University College Dublin / Conway Institute,0.01,12,0.4375561679477547
T193_OUTER_02,University College Dublin / Conway Institute,0.01,13,-0.08165521308415677
T193_OUTER_02,University College Dublin / Conway Institute,0.01,14,-0.17551291164847907
T193_OUTER_02,University College Dublin / Conway Institute,0.01,15,0.18789418556662754
T193_OUTER_02,University College Dublin / Conway Institute,0.01,16,0.18755956073610394
T193_OUTER_02,University College Dublin / Conway Institute,0.01,17,-0.1909329199079658
T193_OUTER_02,University College Dublin / Conway Institute,0.01,18,-0.3104598972158271
T193_OUTER_02,University College Dublin / Conway Institute,0.01,19,-0.09117291196832149
T193_OUTER_02,University College Dublin / Conway Institute,0.01,20,-0.07008796006851095
T193_OUTER_02,University College Dublin / Conway Institute,0.01,21,0.16461399162958978
T193_OUTER_02,University College Dublin / Conway Institute,0.01,22,-0.05385145709070524
T193_OUTER_02,University College Dublin / Conway Institute,0.01,23,-0.11843218434861698
T193_OUTER_02,University College Dublin / Conway Institute,0.01,24,0.39876307163166286
T193_OUTER_02,University College Dublin / Conway Institute,0.01,25,-0.4415884221002124
T193_OUTER_02,University College Dublin / Conway Institute,0.01,26,0.504209411532851
T193_OUTER_02,University College Dublin / Conway Institute,0.01,27,0.12094096847345034
T193_OUTER_02,University College Dublin / Conway Institute,0.01,28,0.02203311829544008
T193_OUTER_02,University College Dublin / Conway Institute,0.01,29,0.29894577896393565
T193_OUTER_02,University College Dublin / Conway Institute,0.01,30,-0.0003181358909213949
T193_OUTER_02,University College Dublin / Conway Institute,0.01,31,0.26198262531789673
T193_OUTER_02,University College Dublin / Conway Institute,0.01,32,-0.315807559682842
T193_OUTER_02,University College Dublin / Conway Institute,0.01,33,-0.21180187080257754
T193_OUTER_02,University College Dublin / Conway Institute,0.01,34,-0.13764201727441583
T193_OUTER_02,University College Dublin / Conway Institute,0.01,35,-0.17248700383123475
T193_OUTER_02,University College Dublin / Conway Institute,0.01,36,-0.1724215704327676
T193_OUTER_02,University College Dublin / Conway Institute,0.01,37,-0.44567844397466144
T193_OUTER_02,University College Dublin / Conway Institute,0.01,38,-0.12221864029530799
T193_OUTER_02,University College Dublin / Conway Institute,0.01,39,0.03796352315572305
T193_OUTER_02,University College Dublin / Conway Institute,0.01,40,0.14236115478614625
T193_OUTER_02,University College Dublin / Conway Institute,0.01,41,-0.2290831350327798
T193_OUTER_02,University College Dublin / Conway Institute,0.01,42,0.27984324536550564
T193_OUTER_02,University College Dublin / Conway Institute,0.01,43,0.03381131120983005
T193_OUTER_02,University College Dublin / Conway Institute,0.01,44,-0.21302508291795463
T193_OUTER_02,University College Dublin / Conway Institute,0.01,45,-0.027332992707366926
T193_OUTER_02,University College Dublin / Conway Institute,0.01,46,-0.47246769486584095
T193_OUTER_02,University College Dublin / Conway Institute,0.01,47,0.021809933469496032
T193_OUTER_02,University College Dublin / Conway Institute,0.01,48,0.015500214776879058
T193_OUTER_02,University College Dublin / Conway Institute,0.01,49,-0.18819218739226276
T193_OUTER_02,University College Dublin / Conway Institute,0.01,50,0.022321497878792746
T193_OUTER_02,University College Dublin / Conway Institute,0.01,51,0.17116229229861993
T193_OUTER_02,University College Dublin / Conway Institute,0.01,52,-0.2376558740819664
T193_OUTER_02,University College Dublin / Conway Institute,0.01,53,0.34163746459460703
T193_OUTER_02,University College Dublin / Conway Institute,0.01,54,0.37584343259166964
T193_OUTER_02,University College Dublin / Conway Institute,0.01,55,-0.08786712142142994
T193_OUTER_02,University College Dublin / Conway Institute,0.01,56,0.07722434844692819
T193_OUTER_02,University College Dublin / Conway Institute,0.01,57,-0.38756480174948277
T193_OUTER_02,University College Dublin / Conway Institute,0.01,58,0.015207162660617557
T193_OUTER_02,University College Dublin / Conway Institute,0.01,59,0.13995457308030032
T193_OUTER_02,University College Dublin / Conway Institute,0.01,60,0.2964008924786397
T193_OUTER_02,University College Dublin / Conway Institute,0.01,61,-0.018116622421537658
T193_OUTER_02,University College Dublin / Conway Institute,0.01,62,-0.10118600422077803
T193_OUTER_02,University College Dublin / Conway Institute,0.01,63,0.4788140440866147
T193_OUTER_02,University College Dublin / Conway Institute,0.01,64,0.11297771008915415
T193_OUTER_02,University College Dublin / Conway Institute,0.01,65,0.006575304575874432
T193_OUTER_02,University College Dublin / Conway Institute,0.01,66,0.2652180570663068
T193_OUTER_02,University College Dublin / Conway Institute,0.01,67,0.5308854511670351
T193_OUTER_02,University College Dublin / Conway Institute,0.01,68,0.1072026983398154
T193_OUTER_02,University College Dublin / Conway Institute,0.01,69,0.5154748421923318
T193_OUTER_02,University College Dublin / Conway Institute,0.01,70,0.10843944355837512
T193_OUTER_02,University College Dublin / Conway Institute,0.01,71,0.3770393527872217
T193_OUTER_02,University College Dublin / Conway Institute,0.01,72,0.15523305667902504
T193_OUTER_02,University College Dublin / Conway Institute,0.01,73,-0.011173337806836152
T193_OUTER_02,University College Dublin / Conway Institute,0.01,74,-0.426679286429674
T193_OUTER_02,University College Dublin / Conway Institute,0.01,75,0.35553487878054124
T193_OUTER_02,University College Dublin / Conway Institute,0.01,76,0.11911004953651456
T193_OUTER_02,University College Dublin / Conway Institute,0.01,77,0.22026523918641627
T193_OUTER_02,University College Dublin / Conway Institute,0.01,78,0.10624025054592472
T193_OUTER_02,University College Dublin / Conway Institute,0.01,79,0.343963042522821
T193_OUTER_02,University College Dublin / Conway Institute,0.01,80,-0.17711851719558921
T193_OUTER_02,University College Dublin / Conway Institute,0.01,81,-0.1984805224343715
T193_OUTER_02,University College Dublin / Conway Institute,0.01,82,-0.12040254731038581
T193_OUTER_02,University College Dublin / Conway Institute,0.01,83,0.45872901561990836
T193_OUTER_02,University College Dublin / Conway Institute,0.01,84,-0.39931302860058665
T193_OUTER_02,University College Dublin / Conway Institute,0.01,85,0.4809840893162783
T193_OUTER_02,University College Dublin / Conway Institute,0.01,86,0.5510633711668692
T193_OUTER_02,University College Dublin / Conway Institute,0.01,87,-0.21515001181753055
T193_OUTER_02,University College Dublin / Conway Institute,0.01,88,0.20721552547317598
T193_OUTER_02,University College Dublin / Conway Institute,0.01,89,-0.0005909443186793059
T193_OUTER_02,University College Dublin / Conway Institute,0.01,90,0.11750711663384242
T193_OUTER_02,University College Dublin / Conway Institute,0.01,91,-0.04749899213458743
T193_OUTER_02,University College Dublin / Conway Institute,0.01,92,0.21025660497923174
T193_OUTER_02,University College Dublin / Conway Institute,0.01,93,-0.27922972787991196
T193_OUTER_02,University College Dublin / Conway Institute,0.01,94,0.24853687864094814
T193_OUTER_02,University College Dublin / Conway Institute,0.01,95,-0.1736164443020308
T193_OUTER_02,University College Dublin / Conway Institute,0.01,96,0.47171613573101406
T193_OUTER_02,University College Dublin / Conway Institute,0.01,97,-0.0621818680637206
T193_OUTER_02,University College Dublin / Conway Institute,0.01,98,0.35726738159245436
T193_OUTER_02,University College Dublin / Conway Institute,0.01,99,-0.09002519276483083
T193_OUTER_02,University College Dublin / Conway Institute,0.01,100,-0.5543641776350448
T193_OUTER_02,University College Dublin / Conway Institute,0.01,101,0.1803166820805022
T193_OUTER_02,University College Dublin / Conway Institute,0.01,102,-0.17979125543901375
T193_OUTER_02,University College Dublin / Conway Institute,0.01,103,0.2386433725079976
